Sun Mar  5 22:17:58 2023    output.dat

         154435388 function calls (149192969 primitive calls) in 851.703 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:1690(_register_validator)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/config.py:394(embed)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/container.py:289(__str__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1759(image_scale_context)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/gridspec.py:232(_normalize)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/vtk.py:442(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/_plotting.py:109(process_opacity)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/util/callback_manager.py:82(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/threading.py:1306(current_thread)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:815(_send)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/__init__.py:866(_validate_bounds)
        1    0.000    0.000    0.014    0.014 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:1388(clear)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/reactive.py:137(_process_param_change)
        5    0.000    0.000    0.000    0.000 {method 'SetLight' of 'vtkmodules.vtkRenderingCore.vtkLightActor' objects}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:543(__init__)
        2    0.000    0.000    0.000    0.000 {method 'SetInput' of 'vtkmodules.vtkRenderingCore.vtkWindowToImageFilter' objects}
        1    0.000    0.000    0.001    0.001 <__array_function__ internals>:177(isclose)
       14    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:394(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/dataset.py:66(_namedtuple)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/callbacks.py:360(trigger_on_change)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:2237(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:1894(set_pickradius)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:161(__init__)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1259(_validate)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:2875(validate_elements)
        1    0.000    0.000    0.020    0.020 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:1604(gca)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/settings.py:496(config_user)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:222(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/_property.py:285(style)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:379(wrapper)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jinja2/environment.py:1375(new_context)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:784(frozen)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/dotmap/__init__.py:252(__deepcopy__)
        8    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:845(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:855(viewLim)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:2496(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:42(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyquaternion/quaternion.py:632(<listcomp>)
        1    0.000    0.000    0.000    0.000 {method 'GetCells' of 'vtkmodules.vtkCommonDataModel.vtkUnstructuredGrid' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:2462(get_minpos)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/has_props.py:534(properties_with_values)
       13    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/util/callback_manager.py:140(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:206(_get_click_event)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/vtkmodules/numpy_interface/dataset_adapter.py:125(__init__)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lights.py:1182(hide_actor)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:1189(_gen_axes_patch)
       16    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/bases.py:273(serialize_value)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderers.py:341(on_plotter_render)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/helpers.py:193(is_pyvista_dataset)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:361(width)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:732(_should_send_property)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:2162(__eq__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/_collections_abc.py:509(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'SetInteractor' of 'vtkmodules.vtkRenderingCore.vtkInteractorObserver' objects}
        2    0.000    0.000    0.000    0.000 {method 'GetDimensions' of 'vtkmodules.vtkCommonDataModel.vtkImageData' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:290(clear_key_event_callbacks)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/camera.py:292(focal_point)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/gridspec.py:430(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/pyplot.py:387(draw_if_interactive)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/scalar_bars.py:16(__init__)
        2    0.000    0.000    0.000    0.000 {method 'AddRenderer' of 'vtkmodules.vtkRenderingCore.vtkRenderWindow' objects}
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1623(<lambda>)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/property/container.py:307(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jinja2/runtime.py:773(_invoke)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:2039(__init__)
        5    0.000    0.000    0.000    0.000 {method 'SetDiffuseColor' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:964(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:870(set_render_window)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/__init__.py:1400(_validate)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:2105(_set_artist_props)
        2    0.000    0.000    0.000    0.000 {method 'GetYAxisCaptionActor2D' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/pathlib.py:691(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:800(from_bounds)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/dataset.py:315(active_scalars_name)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/helpers.py:231(point_array)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/_collections_abc.py:672(keys)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/renderer.py:250(set_color_cycler)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:1650(_process_projection_requirements)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'Set' of 'vtkmodules.vtkCommonCore.vtkWeakReference' objects}
        5    0.000    0.000    0.000    0.000 {method 'SetAmbientColor' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
       10    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/lights.py:1198(renderers)
        6    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/warnings.py:437(__init__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/pointset.py:1182(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/tetgen/pytetgen.py:88(_load_arrays)
        1    0.000    0.000    0.005    0.005 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jupyter_bokeh/widgets.py:62(<lambda>)
        4    0.000    0.000    0.000    0.000 {method 'GetClippingRange' of 'vtkmodules.vtkRenderingCore.vtkCamera' objects}
        5    0.000    0.000    0.000    0.000 {method 'SetSpecularColor' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/param.py:1046(link_param_method)
        3    0.000    0.000    0.000    0.000 {method 'GetFocalPoint' of 'vtkmodules.vtkRenderingCore.vtkCamera' objects}
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(unravel_index)
        1    0.000    0.000    0.000    0.000 {method 'GetOffsetsArray' of 'vtkmodules.vtkCommonDataModel.vtkCellArray' objects}
        1    0.000    0.000    0.000    0.000 {method 'SetRenderWindow' of 'vtkmodules.vtkRenderingCore.vtkRenderWindowInteractor' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:1598(sca)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/camera.py:474(up)
        6    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/config/loader.py:244(_ensure_subconfig)
       12    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1263(_post_setter)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:662(on_msg)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/dataset.py:71(__iter__)
        5    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/inspect.py:285(isbuiltin)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:192(getAnnotations)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/image.py:333(applies)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/_collections_abc.py:680(values)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:2639(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:72(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/holoviews.py:697(find_links)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:3367(validate_elements)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/vtk/synchronizable_serializer.py:247(getLastDependencyList)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/rcsetup.py:152(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 {method 'GetYAxisTipProperty' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:246(frozen)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/settings.py:492(config_system)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/_collections_abc.py:504(__rsub__)
        2    0.000    0.000    0.000    0.000 {method 'GetZAxisTipProperty' of 'vtkmodules.vtkRenderingAnnotation.vtkAxesActor' objects}
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jinja2/environment.py:480(getattr)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/embed/util.py:236(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:825(__init__)
        5    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/backend_bases.py:3577(draw_if_interactive)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/logging/__init__.py:227(_releaseLock)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/core/datasetattributes.py:1040(_raise_index_out_of_bounds)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/utilities/helpers.py:1410(__new__)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:365(theme)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:201(register_callback)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/camera.py:103(is_set)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:260(<genexpr>)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/_collections_abc.py:698(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/threading.py:1047(ident)
        5    0.000    0.000    0.000    0.000 {method 'SetVisibility' of 'vtkmodules.vtkRenderingCore.vtkProp' objects}
        2    0.000    0.000    0.000    0.000 {method 'SetViewport' of 'vtkmodules.vtkRenderingCore.vtkViewport' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:3096(clear)
        2    0.000    0.000    0.000    0.000 {method 'SetActiveCamera' of 'vtkmodules.vtkRenderingCore.vtkRenderer' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/threading.py:255(_release_save)
        1    0.000    0.000    0.000    0.000 {method 'SetDesiredUpdateRate' of 'vtkmodules.vtkRenderingCore.vtkRenderWindowInteractor' objects}
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/artist.py:761(set_clip_box)
        2    0.000    0.000    0.000    0.000 {method 'MultiplyDoublePoint' of 'vtkmodules.vtkCommonMath.vtkMatrix4x4' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:758(get_transform)
        4    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/traitlets/traitlets.py:2608(validate)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/panel/pane/deckgl.py:131(applies)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/events.py:867(__init__)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/_methods.py:42(_amin)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:2307(get_matrix)
        2    0.000    0.000    0.000    0.000 {method 'IsA' of 'vtkmodules.vtkCommonDataModel.vtkUnstructuredGrid' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/camera.py:257(reset_clipping_range)
        2    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/jinja2/nodes.py:74(__init__)
        5    0.000    0.000    0.000    0.000 {method 'SetIntensity' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/__init__.py:1258(_validate)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/scale.py:115(get_transform)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/param/parameterized.py:1341(_validate_value)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:1585(camera_position)
        5    0.000    0.000    0.000    0.000 {method 'SetPosition' of 'vtkmodules.vtkRenderingCore.vtkLight' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/pyplot.py:358(_warn_if_gui_out_of_main_thread)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:2696(axes)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/embed/util.py:345(submodel_has_python_callbacks)
        4    0.000    0.000    0.000    0.000 {method 'GetNumberOfPoints' of 'vtkmodules.vtkCommonDataModel.vtkPointSet' objects}
        7    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget.py:47(_widget_to_json)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/_api/__init__.py:53(__get__)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/document.py:552(on_change_dispatch_to)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:252(<listcomp>)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:965(<genexpr>)
        3    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/core/query.py:92(<genexpr>)
        7    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/numpy/core/arrayprint.py:968(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/figure.py:86(add)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipykernel/ipkernel.py:56(_get_comm_manager)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/plotting.py:5611(set_background)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/bokeh/document/models.py:113(freeze)
        4    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:2405(<lambda>)
        5    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/transforms.py:1753(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axes/_base.py:544(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/pyvista/plotting/render_window_interactor.py:41(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/text.py:1150(set_fontweight)
        1    0.000    0.000    0.001    0.001 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/ipywidgets/widgets/widget_layout.py:80(__init__)
        1    0.000    0.000    0.000    0.000 {method 'SetOrientationMarker' of 'vtkmodules.vtkInteractionWidgets.vtkOrientationMarkerWidget' objects}
        1    0.000    0.000    0.000    0.000 /Users/rasmus/opt/anaconda3/envs/67p_swarm/lib/python3.8/site-packages/matplotlib/axis.py:2721(get_minpos)
